review_id,listing_id,reviewer_id,date,comments
24181,1243,49633,2022-11-02,Small but functional.
24182,1243,28248,2023-02-03,Would definitely book again.
24183,1243,58326,2023-06-20,Great host and location.
24184,1243,93398,2023-08-16,"Lovely place, highly recommend!"
24185,1243,96143,2022-01-15,Noisy neighbourhood at night.
24186,1243,64988,2023-05-26,"Not as described, disappointed."
24187,1243,26187,2023-12-31,Great host and location.
24188,1243,19694,2022-05-03,"Not as described, disappointed."
24189,1243,90963,2022-09-06,"Central location, easy access."
24190,1243,22513,2022-12-01,Would definitely book again.
24191,1243,73318,2022-11-02,Host was very responsive.
24192,1243,99559,2022-12-27,Great host and location.
24193,1244,73319,2022-01-10,Clean and comfortable.
24194,1244,12953,2023-09-22,Host was very responsive.
24195,1244,95310,2024-03-07,Noisy neighbourhood at night.
24196,1244,87814,2023-05-28,"Central location, easy access."
24197,1244,93205,2022-08-21,Good value for money.
24198,1244,29381,2023-11-05,Would definitely book again.
24199,1244,79979,2022-05-02,Small but functional.
24200,1244,80171,2023-02-19,Host was very responsive.
24201,1244,10120,2022-07-10,"Average stay, nothing special."
24202,1244,82152,2022-02-10,"Not as described, disappointed."
24203,1244,74686,2023-12-23,Host was very responsive.
24204,1244,96671,2023-10-28,Clean and comfortable.
24205,1244,39347,2023-05-08,"Central location, easy access."
24206,1244,27898,2023-04-12,"Central location, easy access."
24207,1244,36761,2022-12-22,"Average stay, nothing special."
24208,1244,28549,2022-01-21,"Not as described, disappointed."
24209,1244,53210,2022-06-12,"Average stay, nothing special."
24210,1244,6267,2023-09-07,"Amazing views, will return!"
24211,1244,60057,2022-01-26,"Amazing views, will return!"
24212,1244,96340,2023-09-14,Great host and location.
24213,1245,56767,2023-02-15,Good value for money.
24214,1245,59378,2022-10-02,"Not as described, disappointed."
24215,1245,57735,2022-12-12,Great host and location.
24216,1245,18394,2022-01-27,Would definitely book again.
24217,1245,14546,2022-07-27,"Lovely place, highly recommend!"
24218,1245,56109,2022-08-03,Small but functional.
24219,1245,37701,2023-03-29,"Not as described, disappointed."
24220,1245,96368,2022-07-08,Good value for money.
24221,1245,12080,2023-08-03,Perfect for a family stay.
24222,1245,74020,2022-01-23,Perfect for a family stay.
24223,1245,22914,2023-09-01,Host was very responsive.
24224,1245,73174,2022-07-20,Perfect for a family stay.
24225,1245,45758,2022-05-07,Would definitely book again.
24226,1245,54187,2022-12-31,"Average stay, nothing special."
24227,1245,66960,2023-04-24,Perfect for a family stay.
24228,1245,65805,2022-06-04,Great host and location.
24229,1245,17740,2023-02-05,Small but functional.
24230,1245,72260,2023-09-18,Stunning property.
24231,1245,93185,2023-07-27,Would definitely book again.
24232,1245,87222,2024-02-06,"Not as described, disappointed."
24233,1246,13418,2023-10-12,"Central location, easy access."
24234,1246,71709,2022-10-09,"Central location, easy access."
24235,1246,93677,2022-04-04,Clean and comfortable.
24236,1246,18329,2023-01-09,Would definitely book again.
24237,1246,58635,2023-12-12,Stunning property.
24238,1246,65184,2023-03-10,Clean and comfortable.
24239,1246,53838,2023-02-23,Clean and comfortable.
24240,1246,54177,2023-12-15,Host was very responsive.
24241,1246,88268,2023-02-12,Great host and location.
24242,1246,41227,2023-06-18,Noisy neighbourhood at night.
24243,1246,78142,2023-01-24,"Lovely place, highly recommend!"
24244,1246,21579,2023-11-13,Noisy neighbourhood at night.
24245,1246,38125,2023-05-14,Stunning property.
24246,1246,8242,2024-02-17,"Amazing views, will return!"
24247,1246,92869,2022-01-30,"Central location, easy access."
24248,1246,32662,2023-01-11,"Not as described, disappointed."
24249,1246,60667,2023-04-19,Noisy neighbourhood at night.
24250,1246,29333,2023-05-03,Would definitely book again.
24251,1246,37825,2022-12-19,Host was very responsive.
24252,1246,86819,2022-04-28,Perfect for a family stay.
24253,1247,36213,2023-05-07,Noisy neighbourhood at night.
24254,1247,20991,2022-06-23,Stunning property.
24255,1247,38692,2023-11-12,Good value for money.
24256,1247,61246,2022-05-31,Clean and comfortable.
24257,1247,66965,2022-07-19,Great host and location.
24258,1247,11482,2023-01-23,Good value for money.
24259,1247,40122,2022-07-20,Great host and location.
24260,1247,47114,2023-02-02,"Central location, easy access."
24261,1247,78381,2022-10-12,Host was very responsive.
24262,1247,8298,2022-07-28,Good value for money.
24263,1247,69197,2022-09-20,"Amazing views, will return!"
24264,1247,64484,2022-02-28,"Amazing views, will return!"
24265,1247,89076,2023-06-28,"Not as described, disappointed."
24266,1247,70344,2023-08-29,"Central location, easy access."
24267,1247,29207,2022-10-18,Clean and comfortable.
24268,1247,85119,2022-03-17,Would definitely book again.
24269,1247,64838,2023-11-22,Great host and location.
24270,1247,62185,2023-11-11,"Central location, easy access."
24271,1247,86399,2022-06-21,"Not as described, disappointed."
24272,1247,9719,2023-08-26,Noisy neighbourhood at night.
24273,1248,41196,2022-01-17,Noisy neighbourhood at night.
24274,1248,97159,2024-01-11,"Not as described, disappointed."
24275,1248,75233,2023-08-09,Stunning property.
24276,1248,26196,2023-10-29,Perfect for a family stay.
24277,1248,38126,2023-05-30,Clean and comfortable.
24278,1248,42479,2022-04-28,"Lovely place, highly recommend!"
24279,1248,68756,2024-01-11,Good value for money.
24280,1248,10208,2023-05-15,"Lovely place, highly recommend!"
24281,1248,51917,2023-11-15,Host was very responsive.
24282,1248,9486,2023-02-15,Clean and comfortable.
24283,1248,31282,2023-01-09,Host was very responsive.
24284,1248,73052,2022-02-27,Clean and comfortable.
24285,1248,99119,2023-06-11,Perfect for a family stay.
24286,1248,75210,2023-11-22,"Amazing views, will return!"
24287,1248,16788,2022-02-18,Host was very responsive.
24288,1248,45209,2022-12-15,"Central location, easy access."
24289,1248,31687,2022-03-15,Noisy neighbourhood at night.
24290,1248,52588,2023-05-16,Stunning property.
24291,1248,93879,2022-10-22,"Not as described, disappointed."
24292,1248,38702,2023-08-14,Noisy neighbourhood at night.
24293,1249,82336,2024-01-08,Great host and location.
24294,1249,71248,2023-12-12,Perfect for a family stay.
24295,1249,51334,2024-02-21,Perfect for a family stay.
24296,1249,57651,2023-12-23,Clean and comfortable.
24297,1249,7093,2022-09-28,"Not as described, disappointed."
24298,1249,14742,2023-05-28,Perfect for a family stay.
24299,1249,68715,2024-02-10,"Amazing views, will return!"
24300,1249,55301,2023-12-04,Perfect for a family stay.
24301,1249,58032,2022-04-11,Host was very responsive.
24302,1249,96196,2023-06-27,Noisy neighbourhood at night.
24303,1249,34001,2022-12-23,Good value for money.
24304,1249,59264,2023-11-04,"Central location, easy access."
24305,1249,90190,2023-02-25,Noisy neighbourhood at night.
24306,1249,64987,2024-03-04,"Average stay, nothing special."
24307,1249,98738,2024-01-15,Host was very responsive.
24308,1249,96681,2023-07-15,Small but functional.
24309,1249,10201,2023-02-28,Great host and location.
24310,1249,44504,2022-10-31,Good value for money.
24311,1249,54817,2022-01-21,Host was very responsive.
24312,1249,32462,2023-09-21,"Lovely place, highly recommend!"
24313,1250,48661,2022-02-02,Stunning property.
24314,1250,46972,2022-08-04,Great host and location.
24315,1250,30949,2023-11-19,"Central location, easy access."
24316,1250,29123,2023-04-07,"Not as described, disappointed."
24317,1250,25996,2023-11-12,Noisy neighbourhood at night.
24318,1250,18203,2023-12-05,Host was very responsive.
24319,1250,69619,2022-02-19,Host was very responsive.
24320,1250,97707,2022-06-02,Clean and comfortable.
24321,1250,46794,2023-01-20,Small but functional.
24322,1250,41293,2023-11-14,"Average stay, nothing special."
24323,1250,97476,2023-05-10,"Lovely place, highly recommend!"
24324,1250,52013,2022-01-24,Good value for money.
24325,1250,23882,2023-12-06,"Amazing views, will return!"
24326,1250,58867,2022-01-29,Great host and location.
24327,1250,32445,2022-11-12,Perfect for a family stay.
24328,1250,27417,2023-09-17,Great host and location.
24329,1250,83812,2023-06-29,"Lovely place, highly recommend!"
24330,1250,22116,2022-02-17,"Central location, easy access."
24331,1250,58948,2022-06-19,Perfect for a family stay.
24332,1250,46137,2023-08-22,Stunning property.
24333,1251,6503,2022-07-08,Noisy neighbourhood at night.
24334,1251,73382,2022-08-06,Stunning property.
24335,1251,7466,2023-06-11,Perfect for a family stay.
24336,1251,8134,2023-11-11,Great host and location.
24337,1251,36532,2023-03-07,Great host and location.
24338,1251,11288,2023-05-22,Host was very responsive.
24339,1251,27649,2023-01-25,Clean and comfortable.
24340,1251,5969,2023-02-04,Would definitely book again.
24341,1251,56275,2023-01-12,Stunning property.
24342,1251,62773,2022-02-08,"Amazing views, will return!"
24343,1251,42914,2022-01-27,"Lovely place, highly recommend!"
24344,1251,70819,2022-12-15,Great host and location.
24345,1251,52628,2022-11-11,Stunning property.
24346,1251,14383,2023-01-04,"Amazing views, will return!"
24347,1251,73037,2023-07-07,"Average stay, nothing special."
24348,1251,92877,2023-06-17,"Average stay, nothing special."
24349,1251,12618,2022-12-29,"Central location, easy access."
24350,1251,15064,2023-12-15,Stunning property.
24351,1251,59286,2023-03-27,Clean and comfortable.
24352,1251,94332,2023-08-06,Small but functional.
24353,1252,76259,2022-05-13,"Not as described, disappointed."
24354,1252,10420,2023-02-05,Perfect for a family stay.
24355,1252,93899,2024-03-03,Great host and location.
24356,1252,99623,2022-04-26,"Average stay, nothing special."
24357,1252,9961,2023-03-07,"Central location, easy access."
24358,1252,46906,2023-04-05,"Lovely place, highly recommend!"
24359,1252,43960,2024-02-09,Clean and comfortable.
24360,1252,78880,2022-05-08,Noisy neighbourhood at night.
24361,1252,67605,2022-04-10,Host was very responsive.
24362,1252,19441,2022-06-04,Noisy neighbourhood at night.
24363,1252,86817,2023-01-02,"Central location, easy access."
24364,1252,56157,2022-04-18,"Amazing views, will return!"
24365,1252,5651,2022-04-10,Perfect for a family stay.
24366,1252,22855,2023-06-25,Small but functional.
24367,1252,27114,2023-04-03,Clean and comfortable.
24368,1252,64837,2022-11-29,"Central location, easy access."
24369,1252,48160,2023-08-27,"Lovely place, highly recommend!"
24370,1252,46951,2022-04-18,"Central location, easy access."
24371,1252,98151,2023-12-07,Host was very responsive.
24372,1252,85307,2022-08-02,"Central location, easy access."
24373,1253,85743,2022-10-07,Noisy neighbourhood at night.
24374,1253,94212,2022-10-18,Small but functional.
24375,1253,21206,2024-02-24,Small but functional.
24376,1253,98205,2022-11-04,"Not as described, disappointed."
24377,1253,38223,2024-03-09,Perfect for a family stay.
24378,1253,13140,2022-09-22,Perfect for a family stay.
24379,1253,31793,2022-11-19,"Lovely place, highly recommend!"
24380,1253,57978,2023-11-17,"Average stay, nothing special."
24381,1253,52302,2024-02-23,"Not as described, disappointed."
24382,1253,40664,2022-02-05,Clean and comfortable.
24383,1253,91269,2023-09-16,Perfect for a family stay.
24384,1253,82614,2022-04-08,Stunning property.
24385,1253,67222,2022-03-30,Clean and comfortable.
24386,1253,34290,2022-08-11,Host was very responsive.
24387,1253,79412,2022-01-16,"Central location, easy access."
24388,1253,84195,2023-10-07,"Amazing views, will return!"
24389,1253,24172,2022-10-23,"Average stay, nothing special."
24390,1253,33014,2022-01-23,"Lovely place, highly recommend!"
24391,1253,25924,2022-07-17,Would definitely book again.
24392,1253,16850,2023-02-27,Perfect for a family stay.
24393,1254,5110,2024-02-20,Host was very responsive.
24394,1254,38224,2023-12-25,Small but functional.
24395,1254,25616,2022-09-15,"Amazing views, will return!"
24396,1254,83824,2023-11-09,Would definitely book again.
24397,1254,75387,2022-11-18,Noisy neighbourhood at night.
24398,1254,76987,2023-02-04,Good value for money.
24399,1254,28399,2023-05-19,Would definitely book again.
24400,1254,76279,2022-05-05,Good value for money.
24401,1254,47486,2022-08-26,"Average stay, nothing special."
24402,1254,75159,2023-07-04,"Amazing views, will return!"
24403,1254,49830,2023-08-03,"Not as described, disappointed."
24404,1254,68033,2022-07-24,"Average stay, nothing special."
24405,1254,23430,2023-03-06,Perfect for a family stay.
24406,1254,74009,2022-08-12,"Not as described, disappointed."
24407,1254,97184,2022-01-01,Would definitely book again.
24408,1254,71825,2022-03-20,Perfect for a family stay.
24409,1254,50427,2022-09-06,"Amazing views, will return!"
24410,1254,96725,2024-02-01,"Average stay, nothing special."
24411,1254,61012,2023-08-05,"Amazing views, will return!"
24412,1254,14542,2022-05-11,Stunning property.
24413,1255,13305,2022-10-12,Stunning property.
24414,1255,16547,2023-03-12,Good value for money.
24415,1255,61409,2022-12-30,Small but functional.
24416,1255,49674,2023-10-09,Noisy neighbourhood at night.
24417,1255,11947,2024-01-21,Good value for money.
24418,1255,35754,2023-11-27,"Average stay, nothing special."
24419,1255,63966,2023-04-23,Host was very responsive.
24420,1255,52238,2024-02-12,Clean and comfortable.
24421,1255,56315,2022-05-01,Clean and comfortable.
24422,1255,91812,2022-06-22,"Average stay, nothing special."
24423,1255,40424,2023-11-14,Stunning property.
24424,1255,89718,2022-10-19,"Amazing views, will return!"
24425,1255,82861,2022-02-15,"Lovely place, highly recommend!"
24426,1255,64553,2022-03-04,Stunning property.
24427,1255,71566,2022-01-18,Would definitely book again.
24428,1255,93773,2022-11-04,"Central location, easy access."
24429,1255,66958,2023-08-22,"Lovely place, highly recommend!"
24430,1255,14844,2023-05-30,"Lovely place, highly recommend!"
24431,1255,48545,2024-02-28,Stunning property.
24432,1255,85596,2023-03-17,"Central location, easy access."
24433,1256,80417,2022-06-19,Stunning property.
24434,1256,6166,2022-06-01,Host was very responsive.
24435,1256,75180,2022-08-20,Good value for money.
24436,1256,59493,2023-02-07,Good value for money.
24437,1256,99155,2023-12-04,"Lovely place, highly recommend!"
24438,1256,63154,2023-11-11,Good value for money.
24439,1256,55854,2023-08-21,"Central location, easy access."
24440,1256,6549,2022-11-03,Stunning property.
24441,1256,15834,2022-10-22,"Not as described, disappointed."
24442,1256,92346,2023-07-26,Perfect for a family stay.
24443,1256,63735,2023-09-24,Noisy neighbourhood at night.
24444,1256,95841,2022-06-11,"Average stay, nothing special."
24445,1256,29518,2022-12-09,"Lovely place, highly recommend!"
24446,1256,24600,2023-05-20,Good value for money.
24447,1256,99244,2023-01-03,Stunning property.
24448,1256,73945,2023-03-01,Noisy neighbourhood at night.
24449,1256,72049,2023-11-11,Stunning property.
24450,1256,45289,2022-06-24,"Central location, easy access."
24451,1256,28432,2022-09-27,Would definitely book again.
24452,1256,37784,2023-02-17,Perfect for a family stay.
24453,1257,72247,2023-05-08,"Central location, easy access."
24454,1257,27995,2022-11-02,Clean and comfortable.
24455,1257,82310,2022-01-13,Would definitely book again.
24456,1257,94259,2022-11-09,"Lovely place, highly recommend!"
24457,1257,81499,2023-04-01,Clean and comfortable.
24458,1257,78328,2023-06-18,"Central location, easy access."
24459,1257,75457,2023-12-11,"Not as described, disappointed."
24460,1257,47746,2022-05-12,"Amazing views, will return!"
24461,1257,66991,2023-05-03,Small but functional.
24462,1257,21448,2023-10-27,"Lovely place, highly recommend!"
24463,1257,9648,2022-09-10,Clean and comfortable.
24464,1257,75128,2023-04-18,Clean and comfortable.
24465,1257,29167,2023-08-12,Host was very responsive.
24466,1257,13927,2024-01-22,Great host and location.
24467,1257,52686,2023-11-20,"Average stay, nothing special."
24468,1257,56012,2023-11-12,Clean and comfortable.
24469,1257,60194,2023-02-26,Small but functional.
24470,1257,27968,2022-01-10,"Average stay, nothing special."
24471,1257,25893,2022-09-26,Host was very responsive.
24472,1257,65223,2024-01-12,Great host and location.
24473,1258,26782,2023-10-25,"Lovely place, highly recommend!"
24474,1258,68432,2023-05-12,Would definitely book again.
24475,1258,8010,2022-11-28,Stunning property.
24476,1258,7389,2023-04-09,"Not as described, disappointed."
24477,1258,15143,2023-04-04,"Central location, easy access."
24478,1258,38466,2022-09-22,Great host and location.
24479,1258,73666,2023-10-19,Perfect for a family stay.
24480,1258,89130,2022-08-29,Would definitely book again.
24481,1258,33796,2024-02-20,Clean and comfortable.
24482,1258,12062,2023-06-10,Small but functional.
24483,1258,13642,2023-02-04,Small but functional.
24484,1258,60405,2022-02-13,"Central location, easy access."
24485,1258,33163,2022-04-30,Perfect for a family stay.
24486,1258,51322,2024-01-06,Noisy neighbourhood at night.
24487,1258,97422,2024-03-10,Stunning property.
24488,1258,74503,2022-07-05,Perfect for a family stay.
24489,1258,67732,2023-05-11,Perfect for a family stay.
24490,1258,42475,2023-09-21,Stunning property.
24491,1258,54239,2023-09-01,"Lovely place, highly recommend!"
24492,1258,24025,2023-01-29,Good value for money.
24493,1259,55890,2023-12-31,Would definitely book again.
24494,1259,99943,2023-03-06,Clean and comfortable.
24495,1259,84140,2023-07-01,Great host and location.
24496,1259,6776,2022-10-04,Good value for money.
24497,1259,41954,2023-08-27,"Amazing views, will return!"
24498,1259,5036,2022-11-29,Would definitely book again.
24499,1259,20142,2023-02-12,"Amazing views, will return!"
24500,1259,62815,2022-10-29,Great host and location.
24501,1259,79731,2023-10-16,"Amazing views, will return!"
24502,1259,16089,2022-10-07,"Central location, easy access."
24503,1259,16200,2023-08-13,"Average stay, nothing special."
24504,1259,52123,2023-10-08,Host was very responsive.
24505,1259,6174,2024-02-24,"Central location, easy access."
24506,1259,54908,2022-10-23,Clean and comfortable.
24507,1259,91678,2023-09-11,Noisy neighbourhood at night.
24508,1259,65812,2023-07-03,Good value for money.
24509,1259,80370,2022-04-07,Great host and location.
24510,1259,65550,2023-10-09,Small but functional.
24511,1259,62136,2023-12-27,Noisy neighbourhood at night.
24512,1259,35945,2023-02-28,"Not as described, disappointed."
24513,1260,70692,2023-11-12,Good value for money.
24514,1260,93908,2023-04-21,Stunning property.
24515,1260,28047,2022-01-28,Stunning property.
24516,1260,22737,2024-01-27,Small but functional.
24517,1260,52419,2023-10-26,Host was very responsive.
24518,1261,58920,2022-02-10,"Average stay, nothing special."
24519,1261,31277,2023-02-22,Small but functional.
24520,1261,71762,2023-01-08,"Not as described, disappointed."
24521,1261,90579,2023-03-29,Noisy neighbourhood at night.
24522,1261,89036,2023-06-23,"Lovely place, highly recommend!"
24523,1261,67299,2022-06-04,Would definitely book again.
24524,1261,49135,2023-08-27,Great host and location.
24525,1261,13862,2022-11-19,Perfect for a family stay.
24526,1261,15481,2023-03-14,"Amazing views, will return!"
24527,1261,48872,2022-06-05,Good value for money.
24528,1261,16670,2022-09-11,"Average stay, nothing special."
24529,1261,29591,2023-06-15,"Amazing views, will return!"
24530,1261,85519,2023-02-10,"Lovely place, highly recommend!"
24531,1261,12112,2022-01-06,"Amazing views, will return!"
24532,1261,67613,2023-10-21,Small but functional.
24533,1261,92065,2022-07-05,Perfect for a family stay.
24534,1261,51096,2024-02-20,Host was very responsive.
24535,1261,7988,2022-07-23,Stunning property.
24536,1261,71713,2022-04-30,Host was very responsive.
24537,1261,58050,2023-10-27,Small but functional.
24538,1262,5722,2022-12-09,"Lovely place, highly recommend!"
24539,1262,71576,2023-03-17,Small but functional.
24540,1262,75370,2023-01-26,"Lovely place, highly recommend!"
24541,1262,99086,2023-08-16,Small but functional.
24542,1262,86490,2023-08-30,Noisy neighbourhood at night.
24543,1262,52096,2023-10-02,Host was very responsive.
24544,1262,51715,2022-09-09,Stunning property.
24545,1262,35367,2023-11-15,Good value for money.
24546,1262,72170,2023-12-13,Would definitely book again.
24547,1262,75424,2023-11-23,"Not as described, disappointed."
24548,1262,57342,2022-05-30,"Not as described, disappointed."
24549,1262,26997,2022-03-29,"Central location, easy access."
24550,1262,27572,2022-09-04,"Average stay, nothing special."
24551,1262,41779,2022-10-25,"Average stay, nothing special."
24552,1262,56437,2022-06-15,Would definitely book again.
24553,1262,13233,2022-03-31,"Not as described, disappointed."
24554,1262,20340,2023-07-04,Small but functional.
24555,1262,24954,2022-09-04,Clean and comfortable.
24556,1262,13455,2022-08-14,Perfect for a family stay.
24557,1262,92479,2024-02-23,Perfect for a family stay.
24558,1263,43243,2022-08-02,Clean and comfortable.
24559,1263,22129,2023-12-25,Host was very responsive.
24560,1263,37153,2023-01-31,Would definitely book again.
24561,1263,20901,2022-04-11,Noisy neighbourhood at night.
24562,1263,60378,2022-03-27,Small but functional.
24563,1263,60917,2023-03-14,Stunning property.
24564,1263,69647,2023-06-26,Noisy neighbourhood at night.
24565,1263,79756,2022-07-25,"Amazing views, will return!"
24566,1263,96986,2022-04-07,"Lovely place, highly recommend!"
24567,1263,21895,2023-01-21,Small but functional.
24568,1263,11132,2022-03-31,"Lovely place, highly recommend!"
24569,1263,87477,2022-02-24,Would definitely book again.
24570,1263,58015,2022-03-27,Stunning property.
24571,1263,73396,2023-12-09,Perfect for a family stay.
24572,1263,63413,2024-01-12,Clean and comfortable.
24573,1263,24076,2022-02-19,"Not as described, disappointed."
24574,1263,32391,2023-10-04,Stunning property.
24575,1263,32863,2022-10-27,Host was very responsive.
24576,1263,64891,2022-05-28,"Central location, easy access."
24577,1263,81492,2024-03-07,"Average stay, nothing special."
24578,1264,42618,2022-11-06,Would definitely book again.
24579,1264,32729,2023-04-04,"Lovely place, highly recommend!"
24580,1264,22887,2024-01-31,Noisy neighbourhood at night.
24581,1264,43836,2023-04-13,Perfect for a family stay.
24582,1264,73811,2022-08-12,"Central location, easy access."
24583,1264,44731,2023-07-27,Noisy neighbourhood at night.
24584,1264,77784,2023-10-07,Clean and comfortable.
24585,1264,46311,2022-09-06,Perfect for a family stay.
24586,1264,86162,2023-07-28,"Amazing views, will return!"
24587,1264,85420,2023-03-12,"Amazing views, will return!"
24588,1264,88700,2023-08-10,Good value for money.
24589,1264,24719,2023-03-02,"Lovely place, highly recommend!"
24590,1264,60588,2022-07-14,Small but functional.
24591,1264,90422,2023-11-14,Noisy neighbourhood at night.
24592,1264,58873,2023-03-29,"Average stay, nothing special."
24593,1264,35360,2023-12-09,Good value for money.
24594,1264,78832,2023-07-02,Stunning property.
24595,1264,51667,2022-02-21,Would definitely book again.
24596,1264,49633,2022-01-16,Noisy neighbourhood at night.
24597,1264,70338,2022-06-09,Noisy neighbourhood at night.
24598,1265,99499,2023-05-26,Great host and location.
24599,1265,16824,2022-05-23,Good value for money.
24600,1265,80620,2023-12-16,Small but functional.
24601,1265,40006,2022-09-06,"Central location, easy access."
24602,1265,19435,2022-10-07,"Lovely place, highly recommend!"
24603,1265,12271,2023-12-31,Perfect for a family stay.
24604,1265,96575,2022-06-10,"Average stay, nothing special."
24605,1265,33266,2022-03-18,Host was very responsive.
24606,1265,74626,2024-01-27,"Lovely place, highly recommend!"
24607,1265,39344,2023-12-02,Host was very responsive.
24608,1265,40867,2022-03-09,Would definitely book again.
24609,1265,92320,2023-09-10,Great host and location.
24610,1265,95261,2023-09-24,Great host and location.
24611,1265,14115,2022-10-22,Would definitely book again.
24612,1265,17432,2022-04-02,Stunning property.
24613,1265,14207,2022-09-28,"Central location, easy access."
24614,1265,7719,2022-07-08,Would definitely book again.
24615,1265,8567,2023-10-07,"Amazing views, will return!"
24616,1265,71616,2023-11-24,"Lovely place, highly recommend!"
24617,1265,64140,2023-08-18,Great host and location.
24618,1266,68359,2024-01-20,"Central location, easy access."
24619,1266,82025,2023-10-21,"Amazing views, will return!"
24620,1266,72852,2024-02-11,Perfect for a family stay.
24621,1266,90271,2022-12-25,"Not as described, disappointed."
24622,1266,6086,2023-05-19,"Amazing views, will return!"
24623,1266,54701,2023-06-30,Host was very responsive.
24624,1266,31905,2024-01-11,Would definitely book again.
24625,1266,87462,2023-11-02,Host was very responsive.
24626,1266,38619,2023-05-23,Perfect for a family stay.
24627,1266,92608,2023-07-10,"Average stay, nothing special."
24628,1266,7676,2023-06-03,Noisy neighbourhood at night.
24629,1266,86758,2024-01-06,"Not as described, disappointed."
24630,1266,91537,2023-08-09,Noisy neighbourhood at night.
24631,1266,83317,2023-12-10,Great host and location.
24632,1266,27775,2023-06-12,"Central location, easy access."
24633,1266,32880,2022-02-26,"Not as described, disappointed."
24634,1266,40690,2023-04-04,Noisy neighbourhood at night.
24635,1266,41630,2022-10-31,"Amazing views, will return!"
24636,1266,14936,2022-02-03,Would definitely book again.
24637,1266,27725,2023-05-29,Noisy neighbourhood at night.
24638,1267,77694,2023-10-18,Host was very responsive.
24639,1267,92988,2022-11-25,Clean and comfortable.
24640,1267,10309,2022-01-29,Host was very responsive.
24641,1267,81964,2023-04-28,Good value for money.
24642,1267,45870,2022-06-25,"Amazing views, will return!"
24643,1267,51825,2023-07-29,Good value for money.
24644,1267,85281,2023-08-11,Noisy neighbourhood at night.
24645,1267,53228,2024-02-08,Perfect for a family stay.
24646,1267,35791,2022-05-23,"Lovely place, highly recommend!"
24647,1267,5928,2023-07-01,Host was very responsive.
24648,1267,95069,2024-02-01,Clean and comfortable.
24649,1267,20656,2022-03-31,Small but functional.
24650,1267,87191,2022-07-08,Small but functional.
24651,1267,95988,2023-08-28,Would definitely book again.
24652,1267,19564,2023-07-17,"Not as described, disappointed."
24653,1267,42722,2023-08-24,Noisy neighbourhood at night.
24654,1267,10483,2022-03-16,"Lovely place, highly recommend!"
24655,1267,16856,2023-01-21,"Amazing views, will return!"
24656,1267,64682,2022-03-27,"Amazing views, will return!"
24657,1267,78158,2022-03-28,"Lovely place, highly recommend!"
24658,1268,92018,2023-05-27,Perfect for a family stay.
24659,1268,10047,2022-07-06,Noisy neighbourhood at night.
24660,1268,99178,2023-11-16,Stunning property.
24661,1268,66336,2023-09-10,Would definitely book again.
24662,1268,54658,2023-05-25,Clean and comfortable.
24663,1268,12520,2022-12-07,"Central location, easy access."
24664,1268,80138,2022-04-05,Would definitely book again.
24665,1268,16593,2022-12-20,Perfect for a family stay.
24666,1268,32718,2022-03-07,Good value for money.
24667,1268,83061,2024-01-28,Great host and location.
24668,1268,97958,2022-01-31,Clean and comfortable.
24669,1268,39166,2022-07-04,Great host and location.
24670,1268,29383,2022-02-28,Host was very responsive.
24671,1268,53812,2022-04-10,"Lovely place, highly recommend!"
24672,1268,50492,2022-04-22,Stunning property.
24673,1268,99501,2023-05-18,Host was very responsive.
24674,1268,43599,2023-03-11,Great host and location.
24675,1268,96515,2022-01-28,Great host and location.
24676,1268,93089,2023-09-24,Good value for money.
24677,1268,85101,2023-11-15,Great host and location.
24678,1269,5748,2022-06-09,Perfect for a family stay.
24679,1269,58545,2023-05-25,Great host and location.
24680,1269,46212,2022-01-07,"Average stay, nothing special."
24681,1269,78888,2022-12-11,Good value for money.
24682,1269,28988,2023-08-16,"Amazing views, will return!"
24683,1269,44584,2023-07-30,Perfect for a family stay.
24684,1269,28182,2023-01-06,Stunning property.
24685,1269,50959,2023-12-11,Good value for money.
24686,1269,16996,2023-01-26,Clean and comfortable.
24687,1269,98409,2022-10-24,Small but functional.
24688,1269,77594,2022-06-27,"Central location, easy access."
24689,1269,30058,2023-08-07,Good value for money.
24690,1269,48179,2024-01-11,Would definitely book again.
24691,1269,35359,2023-02-28,Would definitely book again.
24692,1269,46593,2022-06-04,Host was very responsive.
24693,1269,89178,2022-03-31,Good value for money.
24694,1269,42075,2023-04-06,Good value for money.
24695,1269,42297,2023-04-10,"Amazing views, will return!"
24696,1269,19060,2022-02-16,Clean and comfortable.
24697,1269,97600,2023-11-10,Perfect for a family stay.
24698,1270,28310,2023-09-25,Small but functional.
24699,1270,70682,2022-03-11,Great host and location.
24700,1270,42015,2024-02-24,"Lovely place, highly recommend!"
24701,1270,58776,2022-01-14,Stunning property.
24702,1270,46098,2023-08-26,"Central location, easy access."
24703,1270,99625,2023-12-24,Perfect for a family stay.
24704,1270,20856,2023-05-29,Great host and location.
24705,1270,67001,2023-09-03,"Amazing views, will return!"
24706,1270,77979,2022-10-24,Stunning property.
24707,1270,83136,2022-02-15,"Lovely place, highly recommend!"
24708,1270,87282,2022-02-05,"Central location, easy access."
24709,1270,19083,2023-11-28,"Central location, easy access."
24710,1270,31322,2023-08-07,"Amazing views, will return!"
24711,1270,42206,2022-09-03,Perfect for a family stay.
24712,1270,67658,2022-03-30,"Central location, easy access."
24713,1270,15946,2023-05-10,Clean and comfortable.
24714,1270,55165,2023-08-05,Would definitely book again.
